REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Shimkus,Republican,Illinois,NO,2,396,House,106,
Shows,Democratic,Mississippi,NO,2,396,House,106,
Shuster,Republican,Pennsylvania,NO,2,396,House,106,
Simpson,Republican,Idaho,NO,2,396,House,106,
Sisisky,Democratic,Virginia,AYE,2,396,House,106,
Skeen,Republican,New Mexico,NO,2,396,House,106,
Skelton,Democratic,Missouri,NO,2,396,House,106,
Slaughter,Democratic,New York,AYE,2,396,House,106,
Smith (MI),Republican,Michigan,NO,2,396,House,106,
Smith (NJ),Republican,New Jersey,NO,2,396,House,106,
Smith (TX),Republican,Texas,NO,2,396,House,106,
Smith (WA),Democratic,Washington,NOT VOTING,2,396,House,106,
Snyder,Democratic,Arkansas,AYE,2,396,House,106,
Souder,Republican,Indiana,NO,2,396,House,106,
Spence,Republican,South Carolina,NO,2,396,House,106,
Spratt,Democratic,South Carolina,AYE,2,396,House,106,
Stabenow,Democratic,Michigan,AYE,2,396,House,106,
Stark,Democratic,California,AYE,2,396,House,106,
Stearns,Republican,Florida,NO,2,396,House,106,
Stenholm,Democratic,Texas,NO,2,396,House,106,
Strickland,Democratic,Ohio,AYE,2,396,House,106,
Stump,Republican,Arizona,NO,2,396,House,106,
Stupak,Democratic,Michigan,NO,2,396,House,106,
Sununu,Republican,New Hampshire,NO,2,396,House,106,
Sweeney,Republican,New York,AYE,2,396,House,106,
Talent,Republican,Missouri,NO,2,396,House,106,
Tancredo,Republican,Colorado,NO,2,396,House,106,
Tanner,Democratic,Tennessee,AYE,2,396,House,106,
Tauscher,Democratic,California,AYE,2,396,House,106,
Tauzin,Republican,Louisiana,NO,2,396,House,106,
Taylor (MS),Democratic,Mississippi,NO,2,396,House,106,
Taylor (NC),Republican,North Carolina,NO,2,396,House,106,
Terry,Republican,Nebraska,NO,2,396,House,106,
Thomas,Republican,California,AYE,2,396,House,106,
Thompson (CA),Democratic,California,AYE,2,396,House,106,
Thompson (MS),Democratic,Mississippi,AYE,2,396,House,106,
Thornberry,Republican,Texas,NO,2,396,House,106,
Thune,Republican,South Dakota,NO,2,396,House,106,
Thurman,Democratic,Florida,AYE,2,396,House,106,
Tiahrt,Republican,Kansas,NO,2,396,House,106,
Tierney,Democratic,Massachusetts,AYE,2,396,House,106,
Toomey,Republican,Pennsylvania,NO,2,396,House,106,
Towns,Democratic,New York,AYE,2,396,House,106,
Traficant,Democratic,Ohio,NO,2,396,House,106,
Turner,Democratic,Texas,AYE,2,396,House,106,
Udall (CO),Democratic,Colorado,AYE,2,396,House,106,
Udall (NM),Democratic,New Mexico,AYE,2,396,House,106,
Upton,Republican,Michigan,NO,2,396,House,106,
Velazquez,Democratic,New York,AYE,2,396,House,106,
Vento,Democratic,Minnesota,NOT VOTING,2,396,House,106,
Visclosky,Democratic,Indiana,AYE,2,396,House,106,
Vitter,Republican,Louisiana,NO,2,396,House,106,
Walden,Republican,Oregon,AYE,2,396,House,106,
Walsh,Republican,New York,NO,2,396,House,106,
Wamp,Republican,Tennessee,NO,2,396,House,106,
Waters,Democratic,California,AYE,2,396,House,106,
Watkins,Republican,Oklahoma,NO,2,396,House,106,
Watt (NC),Democratic,North Carolina,AYE,2,396,House,106,
Watts (OK),Republican,Oklahoma,NO,2,396,House,106,
Waxman,Democratic,California,AYE,2,396,House,106,
Weiner,Democratic,New York,AYE,2,396,House,106,
Weldon (FL),Republican,Florida,NO,2,396,House,106,
Weldon (PA),Republican,Pennsylvania,NO,2,396,House,106,
Weller,Republican,Illinois,NO,2,396,House,106,
Wexler,Democratic,Florida,AYE,2,396,House,106,
Weygand,Democratic,Rhode Island,NO,2,396,House,106,
Whitfield,Republican,Kentucky,NO,2,396,House,106,
Wicker,Republican,Mississippi,NO,2,396,House,106,
Wilson,Republican,New Mexico,NO,2,396,House,106,
Wise,Democratic,West Virginia,AYE,2,396,House,106,
Wolf,Republican,Virginia,NO,2,396,House,106,
Woolsey,Democratic,California,AYE,2,396,House,106,
Wu,Democratic,Oregon,AYE,2,396,House,106,
Wynn,Democratic,Maryland,AYE,2,396,House,106,
Young (AK),Republican,Alaska,NO,2,396,House,106,
Young (FL),Republican,Florida,NO,2,396,House,106,
Abercrombie,Democratic,Hawaii,NAY,2,104,House,106,
Ackerman,Democratic,New York,NAY,2,104,House,106,
Aderholt,Republican,Alabama,YEA,2,104,House,106,
Allen,Democratic,Maine,NAY,2,104,House,106,
Andrews,Democratic,New Jersey,NAY,2,104,House,106,
Archer,Republican,Texas,YEA,2,104,House,106,
Armey,Republican,Texas,YEA,2,104,House,106,
Baca,Democratic,California,YEA,2,104,House,106,
Bachus,Republican,Alabama,YEA,2,104,House,106,
Baird,Democratic,Washington,NAY,2,104,House,106,
Baker,Republican,Louisiana,YEA,2,104,House,106,
Baldacci,Democratic,Maine,NAY,2,104,House,106,
Baldwin,Democratic,Wisconsin,NAY,2,104,House,106,
Ballenger,Republican,North Carolina,YEA,2,104,House,106,
Barcia,Democratic,Michigan,YEA,2,104,House,106,
Barr,Republican,Georgia,YEA,2,104,House,106,
Barrett (NE),Republican,Nebraska,YEA,2,104,House,106,
Barrett (WI),Democratic,Wisconsin,YEA,2,104,House,106,
Bartlett,Republican,Maryland,YEA,2,104,House,106,
Barton,Republican,Texas,YEA,2,104,House,106,
Bass,Republican,New Hampshire,YEA,2,104,House,106,
Bateman,Republican,Virginia,YEA,2,104,House,106,
Becerra,Democratic,California,NAY,2,104,House,106,
Bentsen,Democratic,Texas,NAY,2,104,House,106,
Bereuter,Republican,Nebraska,YEA,2,104,House,106,
Berkley,Democratic,Nevada,NAY,2,104,House,106,
Berman,Democratic,California,NAY,2,104,House,106,
Berry,Democratic,Arkansas,YEA,2,104,House,106,
Biggert,Republican,Illinois,YEA,2,104,House,106,
Bilbray,Republican,California,YEA,2,104,House,106,
Bilirakis,Republican,Florida,YEA,2,104,House,106,
Bishop,Democratic,Georgia,YEA,2,104,House,106,
Blagojevich,Democratic,Illinois,NAY,2,104,House,106,
Bliley,Republican,Virginia,YEA,2,104,House,106,
Blumenauer,Democratic,Oregon,NAY,2,104,House,106,
Blunt,Republican,Missouri,YEA,2,104,House,106,
Boehlert,Republican,New York,NAY,2,104,House,106,
Boehner,Republican,Ohio,YEA,2,104,House,106,
Bonilla,Republican,Texas,YEA,2,104,House,106,
Bonior,Democratic,Michigan,YEA,2,104,House,106,
Bono,Republican,California,YEA,2,104,House,106,
Borski,Democratic,Pennsylvania,YEA,2,104,House,106,
Boswell,Democratic,Iowa,YEA,2,104,House,106,
Boucher,Democratic,Virginia,NAY,2,104,House,106,
Boyd,Democratic,Florida,YEA,2,104,House,106,
Brady (PA),Democratic,Pennsylvania,NAY,2,104,House,106,
Brady (TX),Republican,Texas,YEA,2,104,House,106,
Brown (FL),Democratic,Florida,NAY,2,104,House,106,
Brown (OH),Democratic,Ohio,NAY,2,104,House,106,
Bryant,Republican,Tennessee,YEA,2,104,House,106,
Burr,Republican,North Carolina,YEA,2,104,House,106,
Burton,Republican,Indiana,YEA,2,104,House,106,
Buyer,Republican,Indiana,YEA,2,104,House,106,
Callahan,Republican,Alabama,YEA,2,104,House,106,
Calvert,Republican,California,YEA,2,104,House,106,
Camp,Republican,Michigan,YEA,2,104,House,106,
Campbell,Republican,California,NOT VOTING,2,104,House,106,
Canady,Republican,Florida,YEA,2,104,House,106,
Cannon,Republican,Utah,YEA,2,104,House,106,
Capps,Democratic,California,NAY,2,104,House,106,
Capuano,Democratic,Massachusetts,NAY,2,104,House,106,
Cardin,Democratic,Maryland,NAY,2,104,House,106,
Carson,Democratic,Indiana,NAY,2,104,House,106,
Castle,Republican,Delaware,YEA,2,104,House,106,
Chabot,Republican,Ohio,YEA,2,104,House,106,
Chambliss,Republican,Georgia,YEA,2,104,House,106,
Chenoweth-Hage,Republican,Idaho,YEA,2,104,House,106,
Clay,Democratic,Missouri,NAY,2,104,House,106,
Clayton,Democratic,North Carolina,NAY,2,104,House,106,
Clement,Democratic,Tennessee,YEA,2,104,House,106,
Clyburn,Democratic,South Carolina,NAY,2,104,House,106,
Coble,Republican,North Carolina,YEA,2,104,House,106,
Coburn,Republican,Oklahoma,YEA,2,104,House,106,
Collins,Republican,Georgia,YEA,2,104,House,106,
Combest,Republican,Texas,YEA,2,104,House,106,
Condit,Democratic,California,YEA,2,104,House,106,
Conyers,Democratic,Michigan,NAY,2,104,House,106,
Cook,Republican,Utah,NOT VOTING,2,104,House,106,
Cooksey,Republican,Louisiana,YEA,2,104,House,106,
Costello,Democratic,Illinois,YEA,2,104,House,106,
Cox,Republican,California,YEA,2,104,House,106,
Coyne,Democratic,Pennsylvania,NAY,2,104,House,106,
Cramer,Democratic,Alabama,YEA,2,104,House,106,
Crane,Republican,Illinois,NOT VOTING,2,104,House,106,
Crowley,Democratic,New York,YEA,2,104,House,106,
Cubin,Republican,Wyoming,YEA,2,104,House,106,
Cummings,Democratic,Maryland,NAY,2,104,House,106,
Cunningham,Republican,California,YEA,2,104,House,106,
Danner,Democratic,Missouri,YEA,2,104,House,106,
Davis (FL),Democratic,Florida,YEA,2,104,House,106,
Davis (IL),Democratic,Illinois,NAY,2,104,House,106,
Davis (VA),Republican,Virginia,YEA,2,104,House,106,
Deal,Republican,Georgia,YEA,2,104,House,106,
DeFazio,Democratic,Oregon,NAY,2,104,House,106,
DeGette,Democratic,Colorado,NAY,2,104,House,106,
Delahunt,Democratic,Massachusetts,NAY,2,104,House,106,
DeLauro,Democratic,Connecticut,NAY,2,104,House,106,
DeLay,Republican,Texas,YEA,2,104,House,106,
DeMint,Republican,South Carolina,YEA,2,104,House,106,
Deutsch,Democratic,Florida,NAY,2,104,House,106,
Diaz-Balart,Republican,Florida,YEA,2,104,House,106,
Dickey,Republican,Arkansas,YEA,2,104,House,106,
Dicks,Democratic,Washington,NAY,2,104,House,106,
Dingell,Democratic,Michigan,YEA,2,104,House,106,
Dixon,Democratic,California,NAY,2,104,House,106,
Doggett,Democratic,Texas,NAY,2,104,House,106,
Dooley,Democratic,California,NAY,2,104,House,106,
Doolittle,Republican,California,YEA,2,104,House,106,
Doyle,Democratic,Pennsylvania,YEA,2,104,House,106,
Dreier,Republican,California,YEA,2,104,House,106,
Duncan,Republican,Tennessee,YEA,2,104,House,106,
Dunn,Republican,Washington,YEA,2,104,House,106,
Edwards,Democratic,Texas,NAY,2,104,House,106,
Ehlers,Republican,Michigan,YEA,2,104,House,106,
Ehrlich,Republican,Maryland,YEA,2,104,House,106,
Emerson,Republican,Missouri,YEA,2,104,House,106,
Engel,Democratic,New York,NAY,2,104,House,106,
English,Republican,Pennsylvania,YEA,2,104,House,106,
Eshoo,Democratic,California,NAY,2,104,House,106,
Etheridge,Democratic,North Carolina,YEA,2,104,House,106,
Evans,Democratic,Illinois,NAY,2,104,House,106,
Everett,Republican,Alabama,YEA,2,104,House,106,
Ewing,Republican,Illinois,YEA,2,104,House,106,
Farr,Democratic,California,NAY,2,104,House,106,
Fattah,Democratic,Pennsylvania,NAY,2,104,House,106,
Filner,Democratic,California,NAY,2,104,House,106,
Fletcher,Republican,Kentucky,YEA,2,104,House,106,
Foley,Republican,Florida,YEA,2,104,House,106,
Forbes,Democratic,New York,YEA,2,104,House,106,
Ford,Democratic,Tennessee,YEA,2,104,House,106,
Fossella,Republican,New York,YEA,2,104,House,106,
Fowler,Republican,Florida,YEA,2,104,House,106,
Frank (MA),Democratic,Massachusetts,NAY,2,104,House,106,
Franks (NJ),Republican,New Jersey,YEA,2,104,House,106,
Frelinghuysen,Republican,New Jersey,YEA,2,104,House,106,
Frost,Democratic,Texas,NAY,2,104,House,106,
Gallegly,Republican,California,YEA,2,104,House,106,
Ganske,Republican,Iowa,YEA,2,104,House,106,
Gejdenson,Democratic,Connecticut,NAY,2,104,House,106,
Gekas,Republican,Pennsylvania,YEA,2,104,House,106,
Gephardt,Democratic,Missouri,YEA,2,104,House,106,
Gibbons,Republican,Nevada,YEA,2,104,House,106,
Gilchrest,Republican,Maryland,YEA,2,104,House,106,
Gillmor,Republican,Ohio,YEA,2,104,House,106,
Gilman,Republican,New York,NAY,2,104,House,106,
Gonzalez,Democratic,Texas,NAY,2,104,House,106,
Goode,Independent,Virginia,YEA,2,104,House,106,
Goodlatte,Republican,Virginia,YEA,2,104,House,106,
Goodling,Republican,Pennsylvania,YEA,2,104,House,106,
Gordon,Democratic,Tennessee,YEA,2,104,House,106,
Goss,Republican,Florida,YEA,2,104,House,106,
Graham,Republican,South Carolina,YEA,2,104,House,106,
Granger,Republican,Texas,NOT VOTING,2,104,House,106,
Green (TX),Democratic,Texas,NAY,2,104,House,106,
Green (WI),Republican,Wisconsin,YEA,2,104,House,106,
Greenwood,Republican,Pennsylvania,NAY,2,104,House,106,
Gutierrez,Democratic,Illinois,NAY,2,104,House,106,
Gutknecht,Republican,Minnesota,YEA,2,104,House,106,
Hall (OH),Democratic,Ohio,YEA,2,104,House,106,
Hall (TX),Democratic,Texas,YEA,2,104,House,106,
Hansen,Republican,Utah,YEA,2,104,House,106,
Hastert,Republican,Illinois,YEA,2,104,House,106,
Hastings (FL),Democratic,Florida,NAY,2,104,House,106,
Hastings (WA),Republican,Washington,YEA,2,104,House,106,
Hayes,Republican,North Carolina,YEA,2,104,House,106,
Hayworth,Republican,Arizona,YEA,2,104,House,106,
Hefley,Republican,Colorado,YEA,2,104,House,106,
Herger,Republican,California,YEA,2,104,House,106,
Hill (IN),Democratic,Indiana,YEA,2,104,House,106,
Hill (MT),Republican,Montana,YEA,2,104,House,106,
Hilleary,Republican,Tennessee,YEA,2,104,House,106,
Hilliard,Democratic,Alabama,NAY,2,104,House,106,
Hinchey,Democratic,New York,NAY,2,104,House,106,
Hinojosa,Democratic,Texas,YEA,2,104,House,106,
Hobson,Republican,Ohio,YEA,2,104,House,106,
Hoeffel,Democratic,Pennsylvania,NAY,2,104,House,106,
Hoekstra,Republican,Michigan,YEA,2,104,House,106,
Holden,Democratic,Pennsylvania,YEA,2,104,House,106,
Holt,Democratic,New Jersey,NAY,2,104,House,106,
Hooley,Democratic,Oregon,NAY,2,104,House,106,
Horn,Republican,California,NAY,2,104,House,106,
Hostettler,Republican,Indiana,YEA,2,104,House,106,
Houghton,Republican,New York,YEA,2,104,House,106,
Hoyer,Democratic,Maryland,NAY,2,104,House,106,
Hulshof,Republican,Missouri,YEA,2,104,House,106,
Hunter,Republican,California,YEA,2,104,House,106,
Hutchinson,Republican,Arkansas,YEA,2,104,House,106,
Hyde,Republican,Illinois,YEA,2,104,House,106,
Inslee,Democratic,Washington,NAY,2,104,House,106,
Isakson,Republican,Georgia,YEA,2,104,House,106,
Istook,Republican,Oklahoma,YEA,2,104,House,106,
Jackson (IL),Democratic,Illinois,NAY,2,104,House,106,
Jackson-Lee (TX),Democratic,Texas,NAY,2,104,House,106,
Jefferson,Democratic,Louisiana,YEA,2,104,House,106,
Jenkins,Republican,Tennessee,YEA,2,104,House,106,
John,Democratic,Louisiana,YEA,2,104,House,106,
Johnson (CT),Republican,Connecticut,NAY,2,104,House,106,
"Johnson, E. B.",Democratic,Texas,NAY,2,104,House,106,
"Johnson, Sam",Republican,Texas,YEA,2,104,House,106,
Jones (NC),Republican,North Carolina,YEA,2,104,House,106,
Jones (OH),Democratic,Ohio,NAY,2,104,House,106,
Kanjorski,Democratic,Pennsylvania,YEA,2,104,House,106,
Kaptur,Democratic,Ohio,YEA,2,104,House,106,
Kasich,Republican,Ohio,YEA,2,104,House,106,
Kelly,Republican,New York,YEA,2,104,House,106,
Kennedy,Democratic,Rhode Island,YEA,2,104,House,106,
Kildee,Democratic,Michigan,YEA,2,104,House,106,
Kilpatrick,Democratic,Michigan,NAY,2,104,House,106,
Kind (WI),Democratic,Wisconsin,YEA,2,104,House,106,
King (NY),Republican,New York,YEA,2,104,House,106,
Kingston,Republican,Georgia,YEA,2,104,House,106,
Kleczka,Democratic,Wisconsin,YEA,2,104,House,106,
Klink,Democratic,Pennsylvania,YEA,2,104,House,106,
Knollenberg,Republican,Michigan,YEA,2,104,House,106,
Kolbe,Republican,Arizona,NAY,2,104,House,106,
Kucinich,Democratic,Ohio,YEA,2,104,House,106,
Kuykendall,Republican,California,NAY,2,104,House,106,
LaFalce,Democratic,New York,YEA,2,104,House,106,
LaHood,Republican,Illinois,YEA,2,104,House,106,
Lampson,Democratic,Texas,YEA,2,104,House,106,
Lantos,Democratic,California,NAY,2,104,House,106,
Largent,Republican,Oklahoma,YEA,2,104,House,106,
Larson,Democratic,Connecticut,NAY,2,104,House,106,
Latham,Republican,Iowa,YEA,2,104,House,106,
LaTourette,Republican,Ohio,YEA,2,104,House,106,
Lazio,Republican,New York,YEA,2,104,House,106,
Leach,Republican,Iowa,YEA,2,104,House,106,
Lee,Democratic,California,NAY,2,104,House,106,
Levin,Democratic,Michigan,NAY,2,104,House,106,
Lewis (CA),Republican,California,YEA,2,104,House,106,
Lewis (GA),Democratic,Georgia,NAY,2,104,House,106,
Lewis (KY),Republican,Kentucky,YEA,2,104,House,106,
Linder,Republican,Georgia,YEA,2,104,House,106,
Lipinski,Democratic,Illinois,YEA,2,104,House,106,
LoBiondo,Republican,New Jersey,YEA,2,104,House,106,
Lofgren,Democratic,California,NAY,2,104,House,106,
Lowey,Democratic,New York,NAY,2,104,House,106,
Lucas (KY),Democratic,Kentucky,YEA,2,104,House,106,
Lucas (OK),Republican,Oklahoma,YEA,2,104,House,106,
Luther,Democratic,Minnesota,NAY,2,104,House,106,
Maloney (CT),Democratic,Connecticut,YEA,2,104,House,106,
Maloney (NY),Democratic,New York,NAY,2,104,House,106,
Manzullo,Republican,Illinois,YEA,2,104,House,106,
Markey,Democratic,Massachusetts,NAY,2,104,House,106,
Martinez,Democratic,California,YEA,2,104,House,106,
Mascara,Democratic,Pennsylvania,YEA,2,104,House,106,
Matsui,Democratic,California,NAY,2,104,House,106,
McCarthy (MO),Democratic,Missouri,NAY,2,104,House,106,
McCarthy (NY),Democratic,New York,NAY,2,104,House,106,
McCollum,Republican,Florida,YEA,2,104,House,106,
McCrery,Republican,Louisiana,YEA,2,104,House,106,
McDermott,Democratic,Washington,NAY,2,104,House,106,
McGovern,Democratic,Massachusetts,NAY,2,104,House,106,
McHugh,Republican,New York,YEA,2,104,House,106,
McInnis,Republican,Colorado,YEA,2,104,House,106,
McIntosh,Republican,Indiana,YEA,2,104,House,106,
McIntyre,Democratic,North Carolina,YEA,2,104,House,106,
McKeon,Republican,California,YEA,2,104,House,106,
McKinney,Democratic,Georgia,NAY,2,104,House,106,
McNulty,Democratic,New York,YEA,2,104,House,106,
Meehan,Democratic,Massachusetts,NAY,2,104,House,106,
Meek (FL),Democratic,Florida,NAY,2,104,House,106,
Meeks (NY),Democratic,New York,NAY,2,104,House,106,
Menendez,Democratic,New Jersey,NAY,2,104,House,106,
Metcalf,Republican,Washington,YEA,2,104,House,106,
Mica,Republican,Florida,YEA,2,104,House,106,
Millender-McDonald,Democratic,California,NAY,2,104,House,106,
Miller (FL),Republican,Florida,YEA,2,104,House,106,
"Miller, Gary",Republican,California,YEA,2,104,House,106,
"Miller, George",Democratic,California,NAY,2,104,House,106,
Minge,Democratic,Minnesota,YEA,2,104,House,106,
Mink,Democratic,Hawaii,NAY,2,104,House,106,
Moakley,Democratic,Massachusetts,YEA,2,104,House,106,
Mollohan,Democratic,West Virginia,YEA,2,104,House,106,
Moore,Democratic,Kansas,NAY,2,104,House,106,
Moran (KS),Republican,Kansas,YEA,2,104,House,106,
Moran (VA),Democratic,Virginia,YEA,2,104,House,106,
Morella,Republican,Maryland,NAY,2,104,House,106,
Murtha,Democratic,Pennsylvania,YEA,2,104,House,106,
Myrick,Republican,North Carolina,YEA,2,104,House,106,
Nadler,Democratic,New York,NAY,2,104,House,106,
Napolitano,Democratic,California,NAY,2,104,House,106,
Neal,Democratic,Massachusetts,YEA,2,104,House,106,
Nethercutt,Republican,Washington,YEA,2,104,House,106,
Ney,Republican,Ohio,YEA,2,104,House,106,
Northup,Republican,Kentucky,YEA,2,104,House,106,
Norwood,Republican,Georgia,YEA,2,104,House,106,
Nussle,Republican,Iowa,YEA,2,104,House,106,
Oberstar,Democratic,Minnesota,YEA,2,104,House,106,
Obey,Democratic,Wisconsin,YEA,2,104,House,106,
Olver,Democratic,Massachusetts,NAY,2,104,House,106,
Ortiz,Democratic,Texas,YEA,2,104,House,106,
Ose,Republican,California,YEA,2,104,House,106,
Owens,Democratic,New York,NAY,2,104,House,106,
Oxley,Republican,Ohio,YEA,2,104,House,106,
Packard,Republican,California,YEA,2,104,House,106,
Pallone,Democratic,New Jersey,NAY,2,104,House,106,
Pascrell,Democratic,New Jersey,YEA,2,104,House,106,
Pastor,Democratic,Arizona,NAY,2,104,House,106,
Paul,Republican,Texas,YEA,2,104,House,106,
Payne,Democratic,New Jersey,NAY,2,104,House,106,
Pease,Republican,Indiana,YEA,2,104,House,106,
Pelosi,Democratic,California,NAY,2,104,House,106,
Peterson (MN),Democratic,Minnesota,YEA,2,104,House,106,
Peterson (PA),Republican,Pennsylvania,YEA,2,104,House,106,
Petri,Republican,Wisconsin,YEA,2,104,House,106,
Phelps,Democratic,Illinois,YEA,2,104,House,106,
Pickering,Republican,Mississippi,YEA,2,104,House,106,
Pickett,Democratic,Virginia,NAY,2,104,House,106,
Pitts,Republican,Pennsylvania,YEA,2,104,House,106,
Pombo,Republican,California,YEA,2,104,House,106,
Pomeroy,Democratic,North Dakota,YEA,2,104,House,106,
Porter,Republican,Illinois,YEA,2,104,House,106,
Portman,Republican,Ohio,NOT VOTING,2,104,House,106,
Price (NC),Democratic,North Carolina,NAY,2,104,House,106,
Pryce (OH),Republican,Ohio,YEA,2,104,House,106,
Quinn,Republican,New York,YEA,2,104,House,106,
Radanovich,Republican,California,YEA,2,104,House,106,
Rahall,Democratic,West Virginia,YEA,2,104,House,106,
Ramstad,Republican,Minnesota,YEA,2,104,House,106,
Rangel,Democratic,New York,NAY,2,104,House,106,
Regula,Republican,Ohio,YEA,2,104,House,106,
Reyes,Democratic,Texas,YEA,2,104,House,106,
Reynolds,Republican,New York,YEA,2,104,House,106,
