congress,chamber,state,district,party,id,last_name,first_name,middle_name,nick_name,icpsr,born,died,nominate_dim1,nominate_dim2,female,ngirls,nboys,nchildren,high_confidence,aauw_voting,aauw_all,aauw_women_voting,aauw_women_all,anygirls
99,House,CT,2,D,G000120,Gejdenson,Samuel,NA,NA,14825,1948,NA,-0.416,-0.486,0,1,1,2,0,92,92,100,100,0
99,House,MO,3,D,G000132,Gephardt,Richard,Andrew,NA,14421,1941,NA,-0.416,0.245,0,2,1,3,0,67,67,50,50,1
99,House,FL,7,D,G000153,Gibbons,Sam,Melville,NA,10588,1920,2012,-0.233,0.17,0,0,3,3,1,75,75,50,50,0
99,House,NY,22,R,G000212,Gilman,Benjamin,Arthur,NA,14015,1922,NA,0.043,-0.425,0,2,3,5,1,83,83,100,100,1
99,House,GA,6,R,G000225,Gingrich,Newton,Leroy,NA,14627,1943,NA,0.377,-0.257,0,2,0,2,0,9,8,0,0,1
99,House,KS,4,D,G000240,Glickman,Daniel,Robert,NA,14422,1944,NA,-0.133,-0.149,0,1,1,2,1,83,83,100,100,0
99,House,TX,20,D,G000272,Gonzalez,Henry,B.,NA,10520,1916,2000,-0.538,0.558,0,4,4,8,1,100,100,100,100,1
99,House,PA,19,R,G000291,Goodling,William,Franklin,NA,14288,1927,NA,0.336,-0.494,0,1,1,2,1,50,50,0,0,0
99,House,TN,6,D,G000309,Gordon,Barton,Jennings,NA,15100,1949,NA,-0.204,0.286,0,1,0,1,0,91,83,100,75,0
99,NA,NA,NA,NA,G000321,Gore,Albert,Arnold,NA,NA,NA,NA,NA,NA,0,3,1,4,0,NA,NA,NA,NA,1
99,House,OH,2,R,G000349,Gradison,Willis,David,NA,14225,1928,NA,0.233,-0.338,0,5,0,5,0,33,33,0,0,1
99,NA,NA,NA,NA,G000365,Gramm,William,Philip,Phil,NA,NA,NA,NA,NA,0,0,2,2,0,NA,NA,NA,NA,0
99,House,PA,2,D,G000402,Gray,William,Herbert,NA,14629,1941,2013,-0.511,-0.219,0,0,3,3,1,100,100,100,100,0
99,House,NY,15,R,G000417,Green,Sedgwick,William,Bill,14471,1929,2002,-0.044,-0.733,0,1,2,3,1,83,83,100,100,0
99,House,NH,2,R,G000445,Gregg,Judd,Alan,NA,14826,1947,NA,0.429,-0.737,0,2,1,3,0,42,42,50,50,1
99,House,IL,14,R,G000499,Grotberg,John,NA,NA,15102,1925,1986,0.416,-0.225,0,2,1,3,1,42,42,25,25,1
99,House,TX,1,D,H000070,Hall,Sam,Blakeley,NA,14291,1924,1994,0.054,0.936,0,3,0,3,1,0,0,NA,NA,1
99,House,TX,4,D,H000067,Hall,Ralph,Moody,NA,14828,1923,NA,0.096,0.995,0,0,3,3,1,33,33,25,25,0
99,House,OH,3,D,H000074,Hall,Tony,Patrick,NA,14632,1942,NA,-0.28,0.155,0,1,0,1,0,67,67,25,25,0
99,House,IN,9,D,H000114,Hamilton,Lee,Herbert,NA,10732,1931,NA,-0.171,-0.053,0,2,1,3,0,67,67,75,75,1
99,House,AR,3,R,H000124,Hammerschmidt,John,Paul,NA,11020,1922,2015,0.253,0.239,0,0,1,1,1,33,33,0,0,0
99,House,UT,1,R,H000172,Hansen,James,Vear,NA,14829,1932,NA,0.496,0.143,0,2,3,5,1,8,8,0,0,1
99,NA,NA,NA,NA,H000206,Harkin,Thomas,Richard,Tom,NA,NA,NA,NA,NA,0,2,0,2,0,NA,NA,NA,NA,1
99,House,GA,2,D,H000340,Hatcher,Charles,Floyd,NA,14831,1939,NA,-0.202,0.722,0,1,1,2,0,67,67,100,100,0
99,House,CA,29,D,H000367,Hawkins,Augustus,Freeman,Gus,10595,1907,2007,-0.517,-0.369,0,2,1,3,1,92,92,100,100,1
99,House,IL,1,D,H000388,Hayes,Charles,Arthur,NA,15079,1918,1997,-0.656,-0.395,0,2,0,2,1,100,100,100,100,1
99,House,NC,8,D,H000448,Hefner,Willie,Gathrel,Bill,14233,1930,2009,-0.264,0.609,0,2,0,2,1,60,50,100,50,1
99,House,HI,1,D,H000449,Heftel,Cecil,Landau,NA,14425,1924,2010,-0.269,0.243,0,4,3,7,1,80,67,100,75,1
99,House,NC,11,R,H000490,Hendon,William,Martin,NA,14832,1944,NA,0.335,-0.122,0,2,0,2,1,25,25,0,0,1
99,House,MI,5,R,H000514,Henry,Paul,B.,NA,15103,1942,1993,0.264,-0.773,0,2,1,3,1,58,58,25,25,1
99,House,IN,5,R,H000624,Hillis,Elwood,Haynes,NA,13018,1926,NA,0.173,-0.106,0,0,3,3,0,22,17,25,25,0
99,House,MD,4,R,H000747,Holt,Marjorie,Sewell,NA,14021,1920,NA,0.368,0.061,1,2,1,3,1,42,42,0,0,1
99,House,KY,6,R,H000776,Hopkins,Larry,Jones,NA,14635,1933,NA,0.347,-0.242,0,0,1,1,0,33,33,0,0,0
99,House,NY,29,R,H000797,Horton,Frank,Jefferson,NA,10596,1919,2004,-0.004,-0.359,0,0,4,4,1,75,75,100,100,0
99,House,NJ,3,D,H000840,Howard,James,John,NA,10739,1927,1988,-0.431,-0.018,0,3,0,3,1,100,100,100,100,1
99,House,MD,5,D,H000874,Hoyer,Steny,Hamilton,NA,14873,1939,NA,-0.38,0.117,0,3,0,3,0,67,67,100,100,1
99,House,KY,1,D,H000878,Hubbard,Carroll,NA,NA,14237,1937,NA,-0.038,0.476,0,0,1,1,0,25,25,0,0,0
99,House,LA,5,D,H000901,Huckaby,Thomas,Jerald,NA,14427,1941,NA,-0.009,0.507,0,1,0,1,0,50,50,25,25,0
99,House,NJ,2,D,H000930,Hughes,William,John,NA,14238,1932,NA,-0.153,-0.204,0,3,1,4,1,92,92,100,100,1
99,House,CA,45,R,H000981,Hunter,Duncan,Lee,NA,14835,1948,NA,0.47,0.02,0,0,2,2,0,8,8,0,0,0
99,House,FL,1,D,H001018,Hutto,Earl,Dewitt,NA,14636,1926,NA,-0.007,0.732,0,2,0,2,1,25,25,0,0,1
99,House,IL,6,R,H001022,Hyde,Henry,John,NA,14239,1924,2007,0.312,-0.18,0,1,3,4,1,36,33,0,0,0
99,House,FL,10,R,I000029,Ireland,Andrew,Poysell,Andy,14428,1930,NA,0.42,-0.312,0,3,4,7,0,18,17,0,0,1
99,House,IN,10,D,J000033,Jacobs,Andrew,NA,NA,10742,1932,2013,-0.07,-0.846,0,0,2,2,1,83,83,100,100,0
99,House,VT,1,R,J000072,Jeffords,James,Merrill,NA,14240,1934,2014,0.014,-0.687,0,1,1,2,1,80,67,100,75,0
99,House,GA,9,D,J000083,Jenkins,Edgar,Lanier,Ed,14429,1933,2012,-0.116,0.678,0,2,0,2,1,73,67,67,50,1
99,House,CT,6,R,J000163,Johnson,Nancy,Lee,NA,15028,1935,NA,0.122,-0.513,1,3,0,3,0,75,75,100,100,1
99,House,NC,1,D,J000256,Jones,Walter,Beaman,NA,10788,1913,1992,-0.259,0.941,0,1,0,1,1,92,92,100,100,0
99,House,OK,1,D,J000232,Jones,James,Robert,NA,14026,1939,NA,-0.095,0.444,0,0,2,2,0,58,58,75,75,0
99,House,TN,8,D,J000216,Jones,Ed,NA,NA,12038,1912,1999,-0.245,0.827,0,1,0,1,1,50,50,50,50,0
99,House,PA,11,D,K000008,Kanjorski,Paul,E.,NA,15104,1937,NA,-0.303,0.364,0,1,0,1,0,75,75,25,25,0
99,House,OH,12,R,K000016,Kasich,John,Richard,NA,15030,1952,NA,0.314,0.013,0,2,0,2,0,17,17,0,0,1
99,House,WI,2,D,K000020,Kastenmeier,Robert,William,NA,5101,1924,2015,-0.514,-0.452,0,0,3,3,1,100,100,100,100,0
99,House,NY,31,R,K000086,Kemp,Jack,French,NA,13020,1935,2009,0.3,-0.133,0,1,3,4,1,33,33,0,0,0
99,House,CT,1,D,K000118,Kennelly,Barbara,Bailey,NA,14877,1936,NA,-0.346,-0.13,1,3,1,4,0,100,100,100,100,1
99,House,MI,7,D,K000172,Kildee,Dale,Edward,NA,14430,1929,NA,-0.385,0.011,0,1,2,3,0,75,75,50,50,0
99,House,OH,8,R,K000190,Kindness,Thomas,Norman,NA,14245,1929,2004,0.419,-0.051,0,1,3,4,1,17,17,25,25,0
99,House,PA,4,D,K000307,Kolter,Joseph,Paul,NA,15031,1926,NA,-0.28,0.388,0,1,3,4,1,67,67,25,25,0
99,House,NY,32,D,L000556,Lafalce,John,Joseph,NA,14248,1939,NA,-0.357,0.112,0,0,1,1,0,73,67,25,25,0
99,House,CA,19,R,L000020,Lagomarsino,Robert,John,NA,14071,1926,NA,0.378,-0.267,0,1,0,1,1,25,25,0,0,0
99,House,CA,11,D,L000090,Lantos,Thomas,Peter,NA,14837,1928,2008,-0.376,-0.033,0,2,0,2,1,92,92,100,100,1
99,House,OH,5,R,L000116,Latta,Delbert,Leroy,NA,5495,1920,2016,0.391,-0.084,0,1,0,1,1,8,8,0,0,0
99,House,IA,1,R,L000169,Leach,James,Albert Smith,NA,14432,1942,NA,0.141,-0.79,0,1,1,2,0,75,75,75,75,0
99,House,TX,11,D,L000180,Leath,James,Marvin,NA,14641,1931,2000,0.049,0.999,0,0,1,1,1,17,17,25,25,0
99,House,FL,17,D,L000226,Lehman,William,NA,NA,14029,1913,2005,-0.483,-0.001,0,1,2,3,1,100,100,100,100,0
99,House,TX,18,D,L000237,Leland,George,Thomas,Mickey,14643,1944,1989,-0.596,-0.228,0,0,2,2,1,100,100,100,100,0
99,House,NY,4,R,L000243,Lent,Norman,Frederick,NA,13021,1931,2012,0.183,-0.24,0,1,3,4,1,36,33,0,0,0
99,House,MI,17,D,L000263,Levin,Sander,Martin,NA,15033,1931,NA,-0.379,-0.091,0,2,2,4,0,92,92,100,100,1
99,House,CA,27,D,L000264,Levine,Meldon,Edises,NA,15034,1943,NA,-0.436,-0.24,0,1,2,3,0,100,100,100,100,0
99,House,FL,12,R,L000295,Lewis,Thomas,F.,NA,15035,1924,2003,0.387,-0.324,0,1,2,3,1,42,42,25,25,0
99,House,CA,35,R,L000274,Lewis,Charles,Jeremy,Jerry,14644,1934,NA,0.348,-0.101,0,2,5,7,1,17,17,0,0,1
99,House,IA,5,R,L000305,Lightfoot,James,Ross,NA,15106,1938,NA,0.391,-0.211,0,2,2,4,0,17,17,0,0,1
99,House,IL,5,D,L000342,Lipinski,William,Oliver,NA,15036,1937,NA,-0.176,0.3,0,1,1,2,0,58,58,25,25,0
99,House,LA,1,R,L000371,Livingston,Robert,Linlithgow,NA,14469,1943,NA,0.326,0.109,0,1,3,4,0,18,17,0,0,0
99,House,TN,3,D,L000381,Lloyd,Marilyn,Laird,NA,14251,1929,NA,-0.058,0.452,1,2,1,3,1,50,50,50,50,1
99,House,TX,21,R,L000396,Loeffler,Thomas,Gilbert,NA,14645,1946,NA,0.425,0.229,0,1,2,3,0,20,17,0,0,0
99,House,LA,8,D,L000411,Long,Catherine,Small,NA,15128,1924,NA,-0.347,0.341,0,1,1,2,1,64,64,25,25,0
99,House,LA,8,D,L000417,Long,Gillis,William,NA,10602,1923,1985,-0.368,0.604,0,1,1,2,1,NA,NA,NA,NA,0
99,House,MS,5,R,L000447,Lott,Chester,Trent,NA,14031,1941,NA,0.39,0.194,0,0,2,2,0,0,0,0,0,0
99,House,CA,41,R,L000479,Lowery,William,David,NA,14839,1947,NA,0.33,-0.254,0,2,1,3,0,9,8,0,0,1
99,House,WA,7,D,L000486,Lowry,Michael,Edward,NA,14646,1939,NA,-0.401,-0.563,0,1,0,1,1,100,100,100,100,0
99,House,NM,1,R,L000506,Lujan,Manuel,NA,NA,12022,1928,NA,0.272,-0.059,0,2,1,3,1,33,33,0,0,1
99,House,OH,1,D,L000508,Luken,Thomas,Andrew,NA,14070,1925,NA,-0.163,-0.077,0,5,3,8,1,58,58,25,25,1
99,House,NY,34,D,L000516,Lundine,Stanley,Nelson,NA,14289,1939,NA,-0.31,-0.273,0,0,2,2,0,82,75,100,75,0
99,House,CA,42,R,L000517,Lungren,Daniel,Edward,NA,14647,1946,NA,0.497,-0.054,0,2,1,3,0,0,0,0,0,1
99,House,FL,6,D,M000023,MacKay,Kenneth,Hood,Buddy,15038,1933,NA,-0.13,-0.117,0,0,4,4,0,83,83,75,75,0
99,House,FL,13,R,M000019,Mack,Connie,NA,NA,15037,1940,NA,0.466,-0.321,0,0,1,1,0,0,0,0,0,0
99,House,IL,15,R,M000041,Madigan,Edward,Rell,NA,14033,1936,1994,0.247,-0.396,0,3,0,3,1,33,33,25,25,1
99,House,NY,9,D,M000117,Manton,Thomas,J.,NA,15107,1932,2006,-0.361,0.382,0,2,2,4,1,75,75,50,50,1
99,House,MT,2,R,M000139,Marlenee,Ronald,Charles,NA,14437,1935,NA,0.393,-0.212,0,2,3,5,1,9,8,0,0,1
99,House,IL,16,R,M000195,Martin,Lynn,Morley,NA,14841,1939,NA,0.345,-0.67,1,2,2,4,0,40,33,100,75,1
99,House,NY,26,R,M000174,Martin,David,O'Brien,NA,14840,1944,2012,0.232,-0.232,0,3,0,3,1,33,33,0,0,1
99,House,CA,30,D,M000206,Martinez,Matthew,G.,NA,14879,1929,2011,-0.341,0.106,0,3,2,5,1,100,92,100,75,1
99,House,CA,3,D,M000249,Matsui,Robert,T.,NA,14649,1941,2005,-0.404,-0.03,0,0,1,1,1,100,100,100,100,0
99,House,MA,6,D,M000264,Mavroules,Nicholas,James,NA,14650,1929,2003,-0.342,-0.023,0,3,0,3,1,67,67,25,25,1
99,House,KY,3,D,M000291,Mazzoli,Romano,Louis,NA,13024,1932,NA,-0.186,-0.016,0,1,1,2,0,50,50,25,25,0
99,House,AZ,1,R,M000303,McCain,John,Sidney,NA,15039,1936,2018,0.381,-0.626,0,2,3,5,1,25,25,0,0,1
99,House,CA,37,R,M000306,McCandless,Alfred,A.,NA,15040,1927,NA,0.474,-0.225,0,1,1,2,1,8,8,25,25,0
99,House,IN,8,D,M000342,McCloskey,Francis,Xavier,NA,15041,1939,2003,-0.336,0.094,0,1,1,2,1,82,82,75,75,0
99,House,FL,5,R,M000350,McCollum,Ira,William,Bill,14842,1944,NA,0.377,-0.101,0,0,3,3,0,8,8,0,0,0
99,House,OK,4,D,M000398,McCurdy,David,Keith,NA,14843,1950,NA,-0.112,0.299,0,2,1,3,0,67,67,100,100,1
99,House,PA,10,R,M000399,McDade,Joseph,Michael,NA,10607,1931,NA,0.093,-0.355,0,2,3,5,1,55,50,25,25,1
99,House,OH,6,R,M000432,McEwen,Bob,NA,NA,14844,1950,NA,0.359,0.089,0,2,2,4,0,8,8,0,0,1
99,House,NY,28,D,M000473,McHugh,Matthew,Francis,NA,14253,1938,NA,-0.353,-0.227,0,2,1,3,0,100,100,100,100,1
99,House,ME,1,R,M000512,McKernan,John,Rettie,NA,15042,1948,NA,0.137,-0.708,0,0,1,1,0,83,83,100,100,0
99,House,CT,4,R,M000527,McKinney,Stewart,Brett,NA,13029,1931,1987,-0.006,-0.609,0,3,2,5,1,100,58,100,75,1
99,House,NC,9,R,M000566,McMillan,John,Alexander,Alex,15108,1932,NA,0.294,-0.248,0,1,1,2,0,33,33,0,0,0
99,House,KS,3,R,M000684,Meyers,Jan,NA,NA,15109,1928,NA,0.208,-0.541,1,1,1,2,1,58,58,75,75,0
99,House,FL,14,D,M000688,Mica,Daniel,Andrew,NA,14648,1944,NA,-0.184,0.363,0,2,2,4,0,83,83,100,100,1
99,House,IL,18,R,M000692,Michel,Robert,Henry,NA,6455,1923,NA,0.372,-0.157,0,2,2,4,1,8,8,0,0,1
99,House,OH,10,R,M000718,Miller,Clarence,E.,NA,11034,1917,2011,0.416,-0.304,0,2,0,2,1,10,8,0,0,1
99,House,WA,1,R,M000736,Miller,John,Ripin,NA,15110,1938,NA,0.168,-0.555,0,0,1,1,1,58,58,75,75,0
99,House,CA,7,D,M000725,Miller,George,NA,NA,14256,1945,NA,-0.552,-0.398,0,0,2,2,0,100,100,100,100,0
99,House,CA,13,D,M000794,Mineta,Norman,Y.,NA,14257,1931,NA,-0.479,-0.01,0,0,2,2,0,100,100,100,100,0
99,House,NY,14,R,M000842,Molinari,Guy,Victor,NA,14846,1928,NA,0.255,-0.465,0,1,2,3,1,42,42,25,25,0
99,House,WV,1,D,M000844,Mollohan,Alan,Bowlby,NA,15083,1943,NA,-0.292,0.657,0,1,4,5,0,50,50,25,25,0
99,House,UT,2,R,M000860,Monson,David,Smith,NA,15111,1945,NA,0.588,-0.299,0,3,2,5,0,8,8,0,0,1
99,House,WI,5,D,M000881,Moody,Jim,NA,NA,15044,1935,NA,-0.347,-0.566,0,1,1,2,1,100,100,100,100,0
99,House,LA,6,R,M000923,Moore,William,Henson,NA,14259,1939,NA,0.24,0.144,0,2,1,3,0,17,17,0,0,1
99,House,CA,22,R,M000926,Moorhead,Carlos,John,NA,14040,1922,2011,0.465,-0.119,0,2,0,2,0,8,8,0,0,1
99,House,WA,4,R,M000999,Morrison,Sidney,Wallace,NA,14847,1933,NA,0.153,-0.158,0,3,1,4,0,58,58,100,100,1
99,House,NY,3,D,M001057,Mrazek,Robert,Jan,NA,15046,1945,NA,-0.349,-0.281,0,1,1,2,0,92,92,100,100,0
99,House,PA,22,D,M001088,Murphy,Austin,John,NA,14441,1927,NA,-0.081,-0.357,0,1,1,2,0,50,50,25,25,0
99,House,PA,12,D,M001120,Murtha,John,Patrick,NA,14072,1932,2010,-0.265,0.569,0,1,2,3,1,50,50,25,25,0
99,House,IN,7,R,M001130,Myers,John,Thomas,NA,11036,1927,2015,0.236,0.254,0,2,0,2,1,42,42,25,25,1
99,House,KY,2,D,N000009,Natcher,William,Huston,NA,6845,1909,1994,-0.288,0.575,0,2,0,2,1,58,58,25,25,1
99,House,NC,5,D,N000016,Neal,Stephen,Lybrook,NA,14262,1934,NA,-0.145,0.112,0,0,1,1,0,75,75,100,100,0
99,House,FL,11,D,N000032,Nelson,Clarence,William,Bill,14651,1942,NA,-0.193,0.337,0,1,1,2,0,50,50,25,25,0
99,House,AL,3,D,N000095,Nichols,William,Flynt,NA,11037,1918,1988,-0.042,0.872,0,2,1,3,1,33,33,0,0,1
99,House,UT,3,R,N000106,Nielson,Howard,Curtis,NA,15047,1924,NA,0.505,0.119,0,4,3,7,1,0,0,0,0,1
99,House,NY,33,D,N000163,Nowak,Henry,James,NA,14264,1935,NA,-0.332,-0.123,0,1,1,2,0,83,83,50,50,0
99,House,IL,4,R,O000010,O'Brien,George,Miller,NA,14041,1917,1986,0.169,-0.132,0,1,1,2,1,27,25,0,0,0
99,House,MA,8,D,O000098,O'Neill,Thomas,Philip,Tip,7081,1912,1994,-0.402,0.058,0,1,3,4,1,NA,NA,NA,NA,0
99,House,MN,8,D,O000006,Oberstar,James,Louis,NA,14265,1934,2014,-0.553,0.304,0,4,2,6,1,75,75,25,25,1
99,House,WI,7,D,O000007,Obey,David,Ross,NA,12036,1938,NA,-0.45,-0.063,0,0,2,2,0,100,100,100,100,0
99,House,VA,6,D,O000069,Olin,James,R.,NA,15048,1920,2006,-0.119,0.05,0,3,2,5,1,75,75,75,75,1
99,House,TX,27,D,O000107,Ortiz,Solomon,P.,NA,15049,1937,NA,-0.272,0.712,0,1,1,2,0,50,50,25,25,0
99,House,NY,12,D,O000159,Owens,Major,Robert Odell,NA,15050,1936,2013,-0.569,-0.516,0,1,4,5,1,100,100,100,100,0
99,House,OH,4,R,O000163,Oxley,Michael,Garver,NA,14875,1944,2016,0.382,-0.093,0,0,1,1,1,8,8,0,0,0
99,House,CA,43,R,P000005,Packard,Ronald,C.,NA,15051,1931,NA,0.419,0.152,0,4,3,7,0,8,8,0,0,1
99,House,CA,16,D,P000047,Panetta,Leon,Edward,NA,14444,1938,NA,-0.258,-0.186,0,0,3,3,0,92,92,100,100,0
99,House,VA,8,R,P000080,Parris,Stanford,E.,NA,14043,1929,2010,0.287,-0.179,0,2,1,3,1,33,33,0,0,1
99,House,OH,13,D,P000170,Pease,Donald,James,NA,14445,1931,2002,-0.308,-0.329,0,1,0,1,1,92,92,100,100,0
99,House,MN,1,D,P000215,Penny,Timothy,Joseph,NA,15052,1951,NA,-0.051,-0.502,0,2,2,4,0,75,75,50,50,1
99,House,WI,6,R,P000265,Petri,Thomas,Evert,NA,14675,1940,NA,0.379,-0.367,0,1,0,1,0,42,42,25,25,0
99,House,TX,10,D,P000328,Pickle,James,Jarrell,Jake,10614,1913,2005,-0.218,0.523,0,1,0,1,1,92,92,100,100,0
99,House,IL,10,R,P000444,Porter,John,Edward,NA,14677,1935,NA,0.217,-0.604,0,3,2,5,0,58,58,50,50,1
99,House,IL,21,D,P000522,Price,Charles,Melvin,NA,7610,1905,1988,-0.429,0.346,0,0,1,1,1,38,25,25,25,0
99,House,MI,2,R,P000574,Pursell,Carl,Duane,NA,14446,1932,2009,0.12,-0.557,0,1,2,3,1,67,67,100,100,0
99,House,WV,4,D,R000011,Rahall,Nick,Joe,NA,14448,1949,NA,-0.306,0.45,0,2,1,3,0,83,83,50,50,1
99,House,NY,16,D,R000053,Rangel,Charles,B.,NA,13035,1930,NA,-0.514,-0.341,0,1,1,2,0,100,100,100,100,0
99,House,GA,3,D,R000080,Ray,Richard,Belmont,NA,15053,1927,1999,0.035,0.56,0,2,1,3,1,42,42,50,50,1
99,House,OH,16,R,R000141,Regula,Ralph,Straus,NA,14045,1924,NA,0.221,-0.223,0,1,2,3,1,50,50,25,25,0
99,House,NV,1,D,R000146,Reid,Harry,NA,NA,15054,1939,NA,-0.276,0.258,0,1,4,5,0,50,50,0,0,0
99,House,NM,3,D,R000229,Richardson,Bill,NA,NA,15055,1947,NA,-0.321,0.227,0,1,1,2,0,91,83,100,100,0
99,House,PA,21,R,R000243,Ridge,Thomas,Joseph,NA,15056,1945,NA,0.186,-0.669,0,1,1,2,0,58,58,50,50,0
99,House,PA,15,R,R000277,Ritter,Donald,Lawrence,NA,14654,1940,NA,0.268,-0.154,0,1,1,2,0,17,17,0,0,0
99,House,KS,1,R,R000307,Roberts,Charles,Patrick,Pat,14852,1936,NA,0.413,-0.09,0,2,1,3,0,17,17,0,0,1
99,House,AR,2,D,R000354,Robinson,Tommy,Franklin,NA,15122,1942,NA,-0.013,0.423,0,3,2,5,0,50,50,50,50,1
99,House,NJ,10,D,R000374,Rodino,Peter,Wallace,NA,8010,1909,2005,-0.435,-0.224,0,1,1,2,1,100,92,100,100,0
99,House,KY,5,R,R000395,Rogers,Harold,Dallas,Hal,14854,1937,NA,0.337,0.113,0,1,2,3,0,33,33,0,0,0
99,House,NC,7,D,R000436,Rose,Charles,Grandison,NA,14048,1939,2012,-0.319,0.573,0,2,2,4,1,83,83,100,100,1
99,House,IL,8,D,R000458,Rostenkowski,Daniel,David,NA,8080,1928,2010,-0.39,0.246,0,3,0,3,1,67,67,25,25,1
99,House,NJ,5,R,R000465,Roukema,Margaret,Scafati,NA,14855,1929,2014,0.162,-0.701,1,1,1,2,1,92,92,100,100,0
99,House,GA,8,D,R000481,Rowland,James,Roy,NA,15057,1926,NA,-0.127,0.616,0,2,1,3,0,67,67,100,100,1
99,House,CT,5,R,R000482,Rowland,John,NA,NA,15123,1957,NA,0.169,-0.399,0,2,0,2,0,42,42,0,0,1
99,House,CA,25,D,R000485,Roybal,Edward,R.,NA,10621,1916,2005,-0.61,-0.141,0,2,1,3,1,92,92,100,100,1
99,House,AZ,4,R,R000495,Rudd,Eldon,Dean,NA,14449,1920,2002,0.422,0.611,0,2,0,2,1,0,0,0,0,1
99,House,IL,3,D,R000543,Russo,Martin,Anthony,NA,14271,1944,NA,-0.192,-0.209,0,1,1,2,0,67,67,25,25,0
99,House,MN,5,D,S000005,Sabo,Martin,Olav,NA,14656,1938,2016,-0.516,-0.317,0,2,0,2,1,100,100,100,100,1
99,House,IL,2,D,S000081,Savage,Gus,NA,NA,14856,1925,2015,-0.671,-0.39,0,1,1,2,1,100,100,100,100,0
99,House,NJ,13,R,S000097,Saxton,Hugh,James,NA,15112,1943,NA,0.238,-0.378,0,1,1,2,0,33,33,0,0,0
99,House,CO,6,R,S000109,Schaefer,Daniel,NA,NA,15058,1936,2006,0.479,-0.123,0,1,3,4,1,9,8,0,0,0
99,House,NY,8,D,S000124,Scheuer,James,Haas,NA,10768,1920,2005,-0.478,-0.349,0,2,2,4,1,100,100,100,100,1
99,House,CO,1,D,S000142,Schroeder,Patricia,Scott,NA,14051,1940,NA,-0.225,-0.974,0,1,1,2,0,83,83,100,100,0
99,House,MI,10,R,S000143,Schuette,Bill,NA,NA,15114,1953,NA,0.28,-0.467,0,1,1,2,0,33,33,0,0,0
99,House,PA,5,R,S000146,Schulze,Richard,Taylor,NA,14273,1929,NA,0.271,-0.036,0,2,2,4,0,17,17,0,0,1
99,House,NY,10,D,S000148,Schumer,Charles,Ellis,Chuck,14858,1950,NA,-0.359,-0.404,0,2,0,2,0,100,100,100,100,1
99,House,WI,9,R,S000244,Sensenbrenner,Frank,James,NA,14657,1943,NA,0.638,-0.579,0,0,2,2,0,33,33,0,0,0
99,House,IN,2,D,S000294,Sharp,Philip,Riley,NA,14274,1942,NA,-0.166,-0.283,0,0,2,2,0,92,92,100,100,0
99,House,FL,15,R,S000303,Shaw,Eugene,Clay,NA,14860,1939,2013,0.3,-0.142,0,2,2,4,1,17,17,0,0,1
99,House,AL,7,D,S000320,Shelby,Richard,C.,NA,14659,1934,NA,0.013,0.658,0,0,2,2,0,42,42,50,50,0
99,House,CA,14,R,S000393,Shumway,Norman,David,NA,14660,1934,NA,0.556,0.39,0,3,3,6,0,8,8,0,0,1
99,House,PA,9,R,S000394,Shuster,E.,G.,Bud,14052,1932,NA,0.416,0.144,0,3,2,5,0,0,0,0,0,1
99,House,MN,6,D,S000407,Sikorski,Gerald,Edward,NA,15059,1948,NA,-0.217,-0.976,0,1,0,1,0,67,67,25,25,0
99,House,MI,4,R,S000409,Siljander,Mark,Deli,NA,14872,1951,NA,0.406,-0.102,0,3,1,4,0,9,8,0,0,1
99,NA,NA,NA,NA,S000423,Simon,Paul,Martin,NA,NA,NA,NA,NA,NA,0,1,1,2,1,NA,NA,NA,NA,0
99,House,VA,4,D,S000453,Sisisky,Norman,NA,NA,15060,1927,2001,-0.122,0.453,0,0,4,4,1,75,75,100,100,0
99,House,NM,2,R,S000463,Skeen,Joseph,Richard,NA,14861,1927,2003,0.301,0.034,0,1,1,2,1,33,33,0,0,0
99,House,MO,4,D,S000465,Skelton,Isaac,Newton,Ike,14451,1931,2013,-0.172,0.724,0,1,2,3,1,27,25,25,25,0
99,House,KS,2,D,S000477,Slattery,James,Charles,NA,15061,1948,NA,-0.099,-0.04,0,0,2,2,0,75,75,100,100,0
99,House,VA,7,R,S000479,Slaughter,Daniel,French,NA,15115,1925,1998,0.38,-0.18,0,1,1,2,1,17,17,0,0,0
99,House,OR,5,R,S000527,Smith,Dennis,Alan,Denny,14864,1938,NA,0.603,-0.182,0,2,2,4,0,0,0,0,0,1
99,House,NH,1,R,S000606,Smith,Robert,C.,NA,15116,1941,NA,0.623,-0.468,0,1,2,3,0,8,8,0,0,0
99,House,IA,4,D,S000596,Smith,Neal,Edward,NA,8672,1920,NA,-0.313,0.174,0,1,1,2,0,100,100,100,100,0
99,House,OR,2,R,S000607,Smith,Robert,Freeman,NA,15063,1931,NA,0.396,-0.203,0,1,2,3,1,25,25,25,25,0
99,House,NJ,4,R,S000522,Smith,Christopher,Henry,NA,14863,1953,NA,0.165,-0.168,0,2,2,4,0,58,58,25,25,1
99,House,FL,16,D,S000586,Smith,Lawrence,Jack,NA,15062,1941,NA,-0.355,0.075,0,1,1,2,0,92,92,100,100,0
99,House,KY,4,R,S000669,Snyder,Marion,Gene,NA,10626,1928,2007,0.26,0.298,0,1,1,2,1,33,33,0,0,0
99,House,NY,24,R,S000675,Solomon,Gerald,Brooks Hunt,NA,14662,1930,2001,0.492,-0.333,0,2,3,5,1,0,0,0,0,1
